presentation_id,presentation_number,presentation_title,presentation_abstract,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,vector_32,vector_33,vector_34,vector_35,vector_36,vector_37,vector_38,vector_39,vector_40,vector_41,vector_42,vector_43,vector_44,vector_45,vector_46,vector_47,vector_48,vector_49
17-5-05,17-5-05,***,***,0.22686149,-0.73459315,1.9971501,3.0436177,0.7231347,-3.5976741,1.7044243,2.7575138,-4.113061,0.11451206,0.63327575,1.8900789,-0.47035682,3.2009697,-0.1596566,3.1790175,2.9070306,0.5825279,-2.1824696,-1.4138665,1.1026094,1.8908738,1.1318294,1.0329883,-1.684108,0.18837783,0.4186607,-0.32139197,-1.6155608,-0.25094023,0.08543415,-1.8046858,-1.2634267,1.0626523,-0.2886097,0.991299,-1.7452244,-3.3349957,1.2726094,-0.3719031,3.2943873,-1.0897675,-2.315012,-0.65772915,1.7084924,2.394792,-1.3583983,-0.9716795,-0.20088005,1.8408709
17-5-07,17-5-07,***,***,-2.782928,-0.21889646,1.0144963,0.28681403,-0.9803288,-2.5007942,2.3876793,0.80438846,-2.1640046,-1.6064119,2.4970987,-0.13266814,0.15455161,0.010253883,1.416992,0.9610904,1.2584506,1.2410032,-1.4506177,-1.7864656,-1.662661,-0.2032497,1.8141328,-0.15987462,-0.32570302,0.41875184,1.0444043,-1.2796828,-2.5656996,0.66162765,-0.5428729,-0.8393837,0.90043414,-0.99642783,0.0023120532,2.577411,-0.38802153,-1.500365,0.47064093,-1.908927,1.5407718,-0.19706026,-1.311841,-0.5001338,1.8455967,2.4944098,-2.4488232,-1.2523093,-0.6002291,1.8009285
17-5-08,17-5-08,***,***,-0.73015666,-0.9973861,0.8026933,-1.6356795,0.09944128,-1.2599567,-1.9785361,0.22558498,-2.6409197,-0.41114095,1.8307834,0.6543791,-0.64128476,0.3997309,-0.28145653,-0.15444757,0.7575809,0.83131367,-1.788083,-0.22687235,-0.28875315,0.68331313,0.55777436,-0.24929449,-0.27519515,0.67866755,-1.0648695,-0.65399563,-0.287601,-1.1117445,-0.6786597,1.07909,-0.9621103,0.26767284,-1.7713162,0.87911034,0.21662425,-0.5322742,0.8300265,0.662731,0.6608918,-0.393438,0.36875817,-1.258541,1.2380793,-0.023624424,0.56115896,1.4253731,-0.8694111,0.47277027
17-5-09,17-5-09,***,***,0.3470469,-1.3318,-0.1410375,0.51746386,-2.445911,-2.6388307,-1.1026556,0.42834035,-1.9045022,-1.4793956,-0.9197542,0.5521304,-0.2753061,-0.2099833,0.13084821,0.5414977,1.2714528,0.47089946,-2.6563678,-1.9583092,-0.6606061,0.4137561,0.24264486,-0.569068,1.235669,1.135367,-0.23032524,-1.67511,-0.607897,0.94533116,0.32540405,0.42628577,-1.1238408,-1.0988553,-1.2251714,-0.544764,1.2822212,0.031932645,0.28677374,-1.1007428,1.1063397,-1.3498281,-0.14347899,-0.09061622,1.5995978,0.4219922,0.3618212,0.38416147,-0.74723583,2.8006465
17-5-10,17-5-10,***,***,-1.508604,-1.5564842,1.2568548,-0.034897115,-0.14500126,-0.930081,0.41521713,1.5670643,-0.9856471,-2.513967,1.9590601,0.35459092,0.7028544,-0.017300637,1.7980688,-0.0030566494,2.263094,1.417659,-1.8984567,-0.67130095,-0.18346697,1.1430445,1.1162082,-0.45054796,0.01910795,-1.2516865,-1.9747624,-2.076149,-1.273998,-0.16283579,0.23665597,-0.3509878,1.2282199,0.04455686,0.83245856,0.73109114,-1.6390272,-1.809993,0.43568164,0.7184588,0.7836271,-1.5361158,-0.339912,-0.7101784,2.489411,-0.5175743,-1.700811,0.09529014,-1.6376276,3.1204047
17-5-11,17-5-11,***,***,-1.4426455,0.19714235,0.30630022,1.1363643,-1.8816429,-3.0322225,-0.6570279,1.1557273,-2.3667068,-0.2879076,-0.4919191,1.3159496,1.364274,1.4446687,-0.7492409,-0.6597666,0.363925,0.80318165,-2.2225401,0.044215564,0.8911338,0.8472262,1.0777937,0.049432576,0.5909129,0.88639313,-0.1137709,-1.2666786,-0.83515096,2.3396142,2.2639227,0.35165778,2.0932634,-2.362019,0.5179457,0.75797445,1.3947719,-1.3645195,0.82140046,0.29453197,2.0729816,0.7421175,-0.5794902,-1.2782784,3.320844,1.6403085,-1.0614842,-1.5091068,-1.2098534,0.6263916
17-5-12,17-5-12,***,***,-0.9885539,-0.014570129,0.24506533,-2.514925,-2.561222,-1.4285942,-0.18284503,0.2707172,-2.4135525,-0.5156882,1.7957218,-0.13618752,0.6636116,-0.2623445,-1.383978,-0.05705515,-0.51517516,0.9610667,-2.1856713,0.7950441,-0.109502815,-0.6827217,0.710931,-0.35777533,-0.77829933,0.93257564,0.54058254,0.6370717,-1.5321778,0.6126717,0.689038,2.639332,0.46575555,-1.1644012,-0.12478861,1.9174527,-0.034234203,-1.6587515,0.48554012,0.21436372,1.0125853,-0.17406504,0.80926424,-1.1673584,1.6592523,0.63788724,0.51197475,-1.9178121,-0.98885864,0.7047093
17-5-13,17-5-13,***,***,-1.1643323,-2.15059,0.69535947,-0.68275845,-0.5142174,-1.9262756,0.8435604,0.48329046,-2.4255602,-1.9609821,3.0370662,-1.6369699,-0.83649105,1.0588757,0.13580991,-0.0007901313,-0.4226398,1.8513757,-2.5054953,-1.2786407,-0.67865694,-0.0046286248,0.7359877,-1.0209153,-0.62185174,0.055329837,1.3718994,-0.7418479,-0.43610758,1.3890796,1.0520321,-0.9529643,0.8878961,-0.11443048,-0.3844494,1.7919348,-0.21847978,-1.0179961,0.5771158,0.44916213,1.1828744,0.70457673,-0.771898,-1.0928829,-0.15117814,0.44027647,-0.94666415,-0.4525083,0.34255582,2.0382962
17-5-14,17-5-14,***,***,1.7359757,-1.3563672,1.4321918,-1.9821126,-0.33489388,-1.5353965,-0.023957463,1.5700903,-3.404654,0.09627587,0.2144737,0.6236502,0.4053533,-1.9959518,-0.0971643,0.9595569,1.6078876,-0.71333915,-2.3713295,-1.0025333,-1.2832748,0.22903636,-0.5170031,1.1000582,0.7598242,-0.4492807,0.79334724,0.057354208,-2.4244444,-0.29778153,-0.28631547,-0.23156516,-2.8114305,-1.1326994,0.40424934,1.6308844,-0.44316763,-1.2190183,0.5729993,0.020547384,-0.6997513,0.16886783,-0.063581616,0.9206139,-0.3588928,1.6633589,1.1745619,-1.807718,-1.3898745,1.4172535
17-5-15,17-5-15,***,***,0.57769406,-0.87890816,-0.98434544,-1.6161889,-1.9047549,-0.5522876,1.6890084,1.2371186,-3.1026402,0.4207728,0.90821874,-1.3813341,-1.2192428,-1.3505692,2.2326126,2.3954737,2.0137272,0.4356251,-2.2302053,-1.2369438,0.97885233,0.8890465,1.5748793,-1.3441471,-0.69475096,0.7619427,0.24521297,-0.9955674,-0.72885406,-0.32610753,-1.1960739,1.6231325,2.3603048,0.7652712,0.15209948,1.8133018,0.41122082,-1.8080028,-0.18922839,-0.6268429,2.9198468,-0.17033027,-0.08310286,0.9482509,1.6433268,0.5915514,1.519423,-1.0519502,1.1323997,2.1536949
17-3-01,17-3-01,***,***,-0.9698419,-0.6348878,0.35523903,-0.5251769,-1.7079217,-1.6671234,-0.7924122,1.0827053,-2.3261085,1.2046124,2.044002,-0.8581304,0.45714125,-1.6077638,2.264112,-0.6297892,0.6106098,-0.11719166,-2.6895814,-0.6638135,-0.03337583,0.8508989,-0.6806709,-0.50346273,0.33854753,0.808124,-0.025477497,-0.75118464,-1.4535236,1.1637033,-0.71789974,1.1941012,0.93357337,-1.2636641,1.3749281,1.4003664,0.7095445,0.5111442,1.3421426,0.5635386,0.91234,-1.6283629,-1.0738748,-0.32706633,2.1434922,0.25495797,-0.8680896,-1.4145606,0.7430705,0.32944915
17-3-02,17-3-02,***,***,-1.4129626,-0.279734,0.018489871,-0.91177094,-4.0036907,-2.1562703,-1.1853645,0.47823727,-2.5731878,-0.34209505,-0.21928641,0.37993968,-0.29580912,-1.523855,1.2606592,-0.18157157,-0.17219092,0.5341618,-2.3433475,-1.0495129,0.7348705,0.6354322,1.0581657,-0.7298364,-0.6351429,-0.8721623,0.69943476,-1.2644025,-0.18911245,1.7213211,2.1720161,1.7507281,1.0068048,0.40857273,-0.19228934,1.714109,-0.31582388,0.096707314,1.1493034,1.1175245,2.3916974,0.9755325,-0.06915603,-0.93209994,0.54151464,0.058846273,1.0562264,0.401299,-0.28315726,2.1445582
17-3-03,17-3-03,***,***,-1.7087592,-1.3340532,-0.19760741,-1.4220561,-1.1736109,-1.7457474,1.1575574,1.4811351,-2.6707678,-0.4028589,0.606804,0.021968782,0.39622906,1.4619693,1.6908507,0.48857573,-0.18422431,2.062012,-1.0130998,-0.32578045,0.3895648,0.3809891,1.2019264,0.4998274,0.06267054,0.19968005,-0.13924944,-0.79959726,-0.9446502,0.5010046,0.44896412,-0.27119833,0.90593773,-0.036435656,1.7317889,1.7460023,0.9352358,-0.46864823,-0.7001812,-1.538285,1.3696396,-0.40130517,1.6256962,-1.4437481,0.3361346,-0.47865778,-1.4221698,0.11140907,-0.4582848,1.6455526
17-3-04,17-3-04,***,***,-0.85659456,-0.6313523,1.2920284,0.18673426,-0.81752187,-3.5909421,1.6789944,1.314964,-2.880795,-0.45590875,2.7025528,1.2018211,-0.21340252,-0.7509917,1.377647,-0.72547036,1.8949622,-0.4046559,-3.0757954,-1.2938948,1.6402825,1.2622048,-0.71006376,0.5375838,-1.5100993,1.4018492,-0.21967241,-0.514262,-1.7210045,0.07865135,-0.15642847,0.7545148,2.5958014,0.08388536,-0.5415626,3.2280543,-0.14372012,-1.8843111,-0.16671261,0.40945843,2.6999,1.144083,0.78498095,-1.6391054,2.2243261,1.7367017,-1.1362324,-1.7015618,-0.52950907,2.5010123
17-3-05,17-3-05,***,***,-2.3208587,-0.85132706,-0.67246944,1.1764425,-0.5967913,-1.6242954,-1.3587303,-0.84295917,-1.5435494,-0.20762958,0.749427,1.0187579,-1.3746146,-0.6333747,-0.28631482,1.0242084,1.3110774,-0.120900415,-2.6026866,0.87564075,-0.40387622,1.2898024,0.293709,0.61684936,0.54025435,-0.35388955,-0.8631409,-0.9530565,-1.017873,0.70712924,1.0445634,-0.1638989,1.1276938,0.7582982,-0.48444906,0.61043406,-2.6548126,0.4111884,1.3431065,-1.6922019,2.3292012,2.5649953,-0.5154526,-1.9780099,2.7914379,0.9938635,-0.66636676,0.5704806,-0.64004266,2.5061169
17-6-02,17-6-02,***,***,-0.8939958,-0.14110745,0.8194173,-0.5525042,-1.1973606,-2.5337636,-0.61159045,0.44390374,-2.113903,0.95375097,2.2723475,-0.008243329,0.65066653,-0.32750288,0.5251205,0.62453336,0.30815122,0.42837355,-3.2557023,0.71531963,1.7079002,1.4566278,-0.41086832,-0.31549662,0.32399517,-0.32022282,0.5263944,-0.4150184,-0.8481505,2.041819,0.18833144,-0.24627548,-0.11434568,-1.6201887,0.56522745,1.0281817,-0.59935904,0.67634565,1.7052243,2.277687,0.1584773,0.8734617,-1.029119,-0.6210223,0.5840487,-0.4257991,0.36651832,-0.92981434,0.79188156,2.2513044
17-3-06,17-3-06,***,***,0.08667472,-2.022851,0.3128764,0.6480835,-2.5893202,-4.180237,0.24644704,1.6239166,-1.6417435,-0.4968452,2.6096678,-0.11821069,0.11577249,0.07974023,1.8089871,-0.013323542,1.0271873,0.79160696,-2.2371876,0.3506868,-0.00020667278,-0.00338729,0.3710967,0.2645341,0.76578337,-1.4323063,-0.66957754,-0.8468563,1.3795382,1.2063172,2.2489822,-0.5433223,-0.5659699,0.6342435,0.7331529,0.32883114,-0.15235856,-0.41621453,0.25902635,0.975694,-1.250912,0.020232176,0.9323546,0.5753563,0.061807964,0.49279487,1.2173122,-1.144842,-1.2115849,2.5142436
17-3-07,17-3-07,***,***,-0.27012488,-2.1393256,0.20100112,0.91797674,-0.90192354,-1.1845331,-0.8056425,2.8827436,-0.8706563,-1.4241197,2.1897266,0.0118234595,0.07818056,0.23033337,0.47671214,-0.6511333,1.8418887,0.4683912,-2.965712,1.6027386,1.1411678,1.540796,2.9955368,0.73200935,1.5470876,-2.113045,0.027382242,-2.5803814,-0.67109823,2.3292315,2.9455607,-0.59191203,-0.2758508,-0.48016235,1.3662436,1.4062073,-1.7905071,-0.16349182,2.525344,-1.2375009,-0.9796476,-0.615141,-0.5033415,-1.9658059,2.5917773,0.4864484,-1.5379702,-0.1761168,-1.8783145,2.6296067
17-3-08,17-3-08,***,***,0.16421166,-0.5042724,0.2412696,-0.10612489,-2.0527143,-4.224362,-0.885562,1.4622997,-1.7961379,-0.7166029,0.7538089,-0.44937068,-1.8988848,0.66246337,-0.9731641,-0.77937126,2.3754673,2.059838,-1.3005198,0.132156,-0.607168,-0.36550495,0.30427852,0.11581534,0.34738934,-0.5365149,-2.6122513,-0.56939745,-1.3680491,0.8116397,0.33951995,-0.3637391,-0.83979964,-1.7402192,-0.13823295,-0.93323314,-2.2948527,-0.2100852,0.25761652,1.97134,0.28182283,-0.016702844,1.478749,0.16754417,1.1235988,-0.2992946,-0.7758969,0.6460194,-1.8325313,-0.08248876
17-4-01,17-4-01,***,***,-0.69973314,-0.3308291,0.82364106,-1.6240675,-1.3042691,-2.094671,-0.084590495,-1.6090935,-2.2548149,-1.7075917,-0.7954679,-0.86767334,-2.9294724,-3.0784826,0.34898913,-0.14056772,1.6946282,0.89394706,-2.565186,0.39539826,0.54900646,1.9332986,-0.050115235,0.02367786,1.0174923,0.046393022,-0.4990587,0.20831372,-0.41240308,0.3317459,0.8987786,0.7287681,-2.509633,2.3746374,0.7100973,0.06839137,-1.9861448,-1.5011429,2.1578882,2.6765218,0.3950076,1.3046669,-1.2124808,-0.7514837,0.7383343,-0.14558505,-0.71967655,0.24856497,-1.8548709,-0.94688284
17-4-02,17-4-02,***,***,-2.2570436,-0.9244843,-0.8001671,-1.2476557,0.33447036,-1.7221856,0.5472599,0.9336563,-2.0319688,-0.3889179,-0.3561499,-2.940407,-1.4213543,-1.4055746,1.2884282,1.0147761,-1.3236927,-1.2022853,-2.587546,0.22791463,-1.3422898,-0.22325854,2.0820494,1.9154947,0.95396006,1.8016793,0.11819105,-1.7606533,-2.6127703,0.9032353,-0.60895497,-0.11886272,-2.5068378,0.4822232,0.33167964,-0.07648879,-2.45488,0.28874317,0.12970775,0.34104002,1.4941272,-0.30881223,-0.37387976,-1.4552033,0.37464464,0.20171586,-0.54560995,1.3034384,-0.2895286,0.67038685
17-4-03,17-4-03,***,***,-1.6764802,-1.6338322,0.59678227,-0.906329,-0.8069283,-0.5081191,1.522236,0.61093307,-3.3737397,-0.40991482,0.8450802,-0.7686141,0.12211139,-2.13131,0.9733525,-0.47291058,1.8365887,-0.41293728,-4.028374,1.2757181,-0.8320239,2.6155005,1.2499039,0.3117602,0.6736782,-0.6410667,0.30177647,-1.7343864,-1.5777595,-0.2902814,1.7192537,1.0378447,0.032956116,0.9404094,0.2508925,1.2710718,-2.3460364,0.69556594,0.89837515,-0.7524193,2.0518305,0.4836871,1.2771183,-1.3858906,2.221711,0.15143085,-1.3111584,0.021315627,-0.49778223,1.3342811
17-4-04,17-4-04,***,***,-1.6279684,-2.2101972,2.7661023,0.80160326,0.49736074,0.36576086,-1.3750353,1.1833348,-3.483,-0.22761329,0.39006537,-0.7418809,-0.62683815,-1.0009916,2.0136936,-0.22758488,3.6121855,-0.16662161,-3.9071064,0.6184748,-0.4597999,0.2846976,1.2089018,-1.3268074,-1.3089206,-0.96300364,2.2292042,0.41878328,-2.304536,-0.5878027,-0.16239141,-1.0002337,-2.039094,0.7991437,2.5993955,-0.9269391,0.22910829,-0.5169252,1.981532,1.0817907,0.2175225,1.0444682,-3.0483754,-2.6755238,2.2631872,-0.0128741935,-1.2885996,0.61064726,0.13403797,-0.075246334
17-4-05,17-4-05,***,***,-3.377629,-1.8040906,2.8050113,0.88268507,-0.033957537,-2.9321432,-0.57175833,0.37915275,-2.5035818,0.1588592,-1.0496483,-2.4958751,-0.19079043,-2.9944015,1.3015476,-0.021708816,3.41393,0.7121798,-2.8616383,1.5798886,0.36584127,0.5467636,1.1151217,0.8052073,1.5666305,1.0701563,1.6563576,-0.8310952,-2.5066955,0.033013385,-1.0401362,-0.5039334,-2.9410872,0.23545395,1.3956116,-0.26224932,-1.9279281,-0.72568935,1.3510029,1.8382411,2.083579,-0.6078104,-1.5009984,0.07206161,0.27287996,1.4849734,-0.8477173,0.5669767,0.2925622,0.91155297
17-4-06,17-4-06,***,***,-1.7615081,-2.4423056,0.0143499505,-2.0990326,-0.15386805,-1.7660753,0.065743946,0.07614822,-1.7077694,-1.0351402,1.912294,1.1283047,-0.19175997,-0.9064601,-0.061632738,0.6281274,2.3171647,1.2036132,-1.5527118,0.26840264,-0.069152534,2.642548,0.45027134,0.112223506,1.8346928,-0.4173767,-1.1369395,0.015873203,-1.4433227,0.63838595,-0.15111071,-1.212102,-2.4010437,-0.89881986,0.5501595,0.23495337,-1.6327462,0.9707921,-0.255173,1.181868,0.44677904,0.028772252,-1.4331322,-0.70159847,0.48438355,0.34133798,-0.43932763,-0.7773885,-1.3848485,2.4628456
17-4-07,17-4-07,***,***,-0.7145396,-2.1515763,0.5590697,-0.55265784,-0.90537137,-2.0888255,-0.7043313,-1.0506588,0.383072,0.42212537,-1.0715874,-1.275709,-0.58936244,-1.7604573,-0.29095957,-1.1506472,3.90938,0.65825015,-4.5886126,1.5857776,-0.93014675,0.36443403,1.4743035,0.017350705,1.4334378,-1.5717798,0.5193155,-1.8888584,-2.968556,1.1238097,-2.0683017,-1.17415,1.1525629,1.7776226,-0.29907817,-2.5104246,-2.5521863,1.010848,1.2926306,0.95103836,0.7471027,2.284837,0.33892393,-1.8749218,3.1357577,1.3006648,-1.9257118,0.75583935,0.30531874,2.0909326
17-6-01,17-6-01,***,***,-1.3224788,-1.9042853,2.9155676,-0.014147321,-0.44811007,-2.698339,-0.7718952,2.4328475,-4.0851874,0.66689193,0.78114575,0.35569996,2.0565617,-0.9209509,1.2798896,1.3719594,0.27983814,0.7872253,-1.7154284,0.0038933621,0.5964321,-1.0156779,1.1986643,-1.0342448,0.50122344,-1.7954359,1.3783991,-1.7876863,-2.6400933,2.943971,1.4674547,-0.5300269,1.0072824,0.8266653,1.5713191,1.0236502,0.37311396,-0.48558345,2.1500788,2.708137,-0.8381606,-0.8926309,-1.3380079,-3.080928,1.2913399,-1.0297501,-1.9332992,-0.93414366,0.8130005,0.7810428
17-6-03,17-6-03,***,***,-1.862284,-0.46615925,1.4662286,-0.23122977,-0.4143425,-4.635864,0.018772807,2.358108,-2.0243676,0.12907507,1.9877802,1.1164887,0.08690847,-1.0614204,1.5804217,-1.7300814,0.7090594,1.521375,-2.3923562,-0.6344833,-0.28074586,0.08248741,0.51699144,1.4606942,1.1889791,-1.237637,0.17700368,-1.2380985,-1.5225662,0.86640525,1.6537651,1.7067175,1.0363125,-1.6676135,0.838749,1.3448104,-2.8195422,1.1898872,1.0031477,0.37083566,-1.3778236,1.4134433,0.28496128,-0.862445,1.4339474,-0.10239833,-1.7819395,0.9101442,-0.7341107,-0.5511928
17-6-04,17-6-04,***,***,0.18487538,0.6397319,-0.6943169,-1.0474138,-3.6980133,-1.9322697,-1.2724776,2.6632423,-1.7017697,0.26531777,0.7124023,0.9484484,1.2223469,-1.2670155,-1.7464659,-0.3037739,1.5238396,0.28049216,-2.9920888,-0.61013347,1.3634388,-1.827174,1.3191248,0.5169099,0.046182927,0.1402481,0.19196068,-2.624652,-1.0277936,1.0050089,0.81964344,2.0063367,1.0877053,-0.6550677,0.10579188,1.2069112,-2.4749355,0.5761013,1.6368568,0.14318793,0.55303335,-1.1322514,-0.853454,-1.2675217,2.6692963,-0.64036304,-0.45061746,-1.3786168,-0.26435533,2.0353014
17-6-05,17-6-05,***,***,-1.0896202,-0.34757397,1.0871346,-1.1408359,-0.0448394,-1.4160081,0.5599884,0.40205556,-2.1421778,0.17638005,2.3191364,-0.72303015,-0.95529765,-0.9416565,-0.3852484,0.09703629,0.81477195,0.39985102,-2.3686697,0.19080403,-0.46738812,0.53860956,1.6685454,0.5601755,0.91601455,-0.6476226,0.893969,-2.657962,-1.8216586,0.76826364,0.9245566,0.4758967,-0.094331786,0.62226653,-0.69486195,0.8710266,-1.0862797,2.2890775,0.8726097,-0.62480706,1.0786583,1.0739918,-0.8878016,0.06564671,2.6102817,0.22850984,-1.2605064,0.90340644,-2.264369,2.3625686
17-6-06,17-6-06,***,***,-1.6908177,0.77638215,0.06496441,0.261448,-1.6088855,0.2687499,0.69870263,0.17288448,-3.397209,-0.26182854,0.86760354,-0.5138455,-2.748918,-1.821344,-0.35255697,0.2018385,0.43660033,0.8418918,-3.166178,1.5413898,1.4353638,1.2507225,1.3608642,-1.701659,1.6818494,-0.62239516,-1.7037154,-2.8702922,-1.7149078,1.0513788,1.5956267,0.67452985,1.3166641,1.0061376,0.06461681,1.3165098,-2.2488854,-1.2464402,1.31701,-2.1202314,-0.16610463,-0.23425223,-0.36061698,2.0588534,2.708321,-1.2970043,-1.0682907,0.18686534,-1.5237738,2.6517217
17-6-07,17-6-07,***,***,-1.136766,0.13923946,0.76322687,0.3367787,-3.2551808,-0.833548,-0.21655633,0.09117528,-4.642426,-0.9468967,1.2591496,2.4005527,0.8895384,-0.7061712,-1.5135783,1.2518238,1.6738783,0.7666138,-2.491035,0.2853343,-0.37966934,0.3414187,1.4039263,0.9622366,0.041718755,0.7823214,0.39709717,-2.4393466,-1.1207657,1.8706715,1.1076814,2.4394464,-2.6177337,0.008267281,-0.43994164,1.4450246,-0.87915623,-0.18367118,2.148565,-0.7915477,1.7032354,-1.021977,-0.631819,-1.337396,1.7742698,-0.5405839,-2.704365,-1.6854655,-1.1000957,3.141396
Poster12-01,P0387,***,***,1.2334485,-0.46095738,1.7323811,0.5500473,-0.2443783,-1.817882,1.3855253,1.2337401,-1.1007396,-0.087685384,0.14970651,0.013903837,-1.4696033,2.7614007,1.3592298,1.3090105,0.26492873,3.5418038,-0.984871,-1.1791517,-1.3804905,1.4416598,1.4980907,-0.20115604,0.0048996517,0.22672807,-0.79024434,-0.5816078,-1.7412694,1.0557345,-0.18115608,-1.8700861,1.6988682,0.7810994,1.4425368,0.32568437,0.3961087,-2.3560362,-0.44880375,-0.90743244,1.5461886,-1.3792069,0.39402127,-0.120876126,3.0285943,2.4050643,0.5345322,-2.1784976,2.588565,2.9847186
Poster12-02,P0388,***,***,1.2538548,-0.48262706,1.9563624,0.18943372,-1.3939732,-1.1240246,1.5842658,-0.039649446,-1.1241357,0.3376881,-1.6686682,-2.2237086,-0.6627981,0.92231923,0.84188753,1.1495981,0.7719368,3.237549,-1.9920772,-1.6867183,0.8761905,-0.52964604,0.34146628,-1.6973516,0.063102536,0.4707167,-0.43303278,0.13138515,-1.0412303,0.81627923,-0.74294966,-1.2484615,1.5847253,0.8823869,2.037888,0.5014338,2.5529704,-1.605203,0.9626607,-0.3371419,1.7525362,-1.1622866,1.7918928,0.747175,2.2426448,2.1376517,0.31527528,-1.0988384,1.4620585,1.7711858
Poster12-03,P0389,***,***,0.14738666,1.1995988,0.8166754,0.94455504,-0.25409886,-1.3461726,0.3640893,1.251059,-0.55311024,0.93223065,-0.80987525,-0.728277,-1.0940317,2.744745,0.8630728,1.0027453,1.6240665,2.3589835,-3.7561555,-1.6040719,-1.117619,0.9322258,2.626983,-1.2433295,0.8134732,-1.1445817,-0.5768571,0.29110622,-0.9885601,0.06835282,-0.59301704,0.09123855,0.40894005,-0.68701464,0.4733249,1.2983984,0.86110103,-2.036442,-0.20285177,-0.6875704,1.6385902,0.058525622,0.6755448,0.15364031,2.2169855,0.2663872,1.0792446,-1.4904107,1.5411066,0.6725401
Poster12-04,P0390,***,***,0.39447784,-0.38305268,0.78878945,1.3427436,-0.7289099,-1.1449753,-0.04209894,0.03246238,-0.81595165,-0.48273885,-0.662999,-1.6199014,-0.5815071,2.4828074,1.4561759,1.735947,0.6336819,2.1002429,-1.7690693,-1.5162446,-0.037705366,-1.3125793,1.6951491,0.6001483,0.7896988,0.1633335,-0.24880783,0.5158517,-1.4145068,2.5911815,-1.1165029,0.5735585,0.5343404,2.019383,-0.6971335,0.7845079,2.8787224,-2.0511334,0.5240514,0.5351954,0.5136036,-1.4679227,-0.12870364,-0.38567105,1.6004888,2.168891,0.5325994,-0.32476586,1.3766693,1.431474
Poster12-12,P0398,***,***,0.7585762,0.22223935,0.70034325,0.4412307,-0.06080042,-1.4155825,0.6573378,0.094785936,-0.42385575,-0.03185695,-0.7446929,-0.5961874,-0.66232103,1.9036835,1.1459494,1.4088346,0.48512986,1.5391539,-2.7632043,-0.65003157,-0.37501374,-0.666647,2.0492847,0.2852507,0.04121213,-0.8051931,-0.11223385,0.47098053,-0.6313984,0.63569665,-0.7080628,-0.10231306,-0.19099742,0.3614316,0.38023412,0.5567727,1.9692334,-0.8658245,0.023415893,-0.65827036,0.11105491,-1.0773189,0.04723232,-0.82538885,2.0158172,0.27749804,0.7567778,-0.17558843,1.2268001,1.20883
Poster12-05,P0391,***,***,-0.8555848,0.3215112,0.79208004,1.151619,-0.90765816,-1.9735734,1.7194312,0.6229894,-0.376344,-0.2579783,-0.65225655,-0.29201806,-0.69239825,1.116856,1.5877444,1.1125425,0.7848707,2.617335,-1.9964486,-0.29030684,-0.67074376,-0.83175826,1.889877,0.9609945,0.47242495,-0.52540195,0.077764414,-0.1822816,-0.17906165,0.66720694,-0.18919414,0.22789212,0.73090786,0.74122596,0.58554703,1.0897533,1.3068631,-0.79121166,0.80708575,-1.101017,0.54058933,-0.7003916,0.318066,0.2278827,1.7416215,1.1012917,1.0905222,-0.60864514,1.0868249,1.3678824
Poster12-06,P0392,***,***,0.3657315,-0.05193527,2.2649271,0.9024646,-1.8868006,-3.4271796,2.1893566,1.787545,-1.7982754,0.36417028,0.0856662,-0.5295185,0.7494648,1.9608511,2.573347,1.3497669,2.176056,2.9578023,-2.29179,-0.29280567,2.8300657,0.08004801,0.57783425,-1.7093747,1.3169526,-0.6550173,-0.29370418,-0.4538887,1.8290209,1.4970756,0.66657406,1.6426424,1.5630015,-1.7423788,1.5556165,0.32850358,-0.117071785,-1.1783063,0.98013896,2.0616052,2.8108418,-0.629002,3.2188241,-0.3025508,2.1443083,3.0288281,1.061884,-1.7714415,1.5009055,1.5912112
Poster12-07,P0393,***,***,0.3788801,0.25950423,3.8000956,2.29439,1.3647995,-3.147266,0.90369844,2.8364384,0.76895034,-0.22550121,-1.9043698,0.6004368,-0.7355758,3.279245,-0.4376462,1.3680359,3.3208647,4.5425925,-2.6718378,-2.5388777,1.0185869,0.14274603,1.3395997,-0.0010292323,1.6268402,-1.0579106,-1.7844248,-1.7441688,-1.9762533,0.5921268,-2.1786716,-0.21356453,0.63436484,0.25354,1.5611608,1.6469449,2.9995303,-2.399287,-0.8270408,0.6372738,3.7551591,-0.75492245,0.86596084,-0.13760737,3.111791,1.6223699,-0.7953901,-0.9380303,5.374651,2.520886
